#time    cd4 cd4i cd8    growth_f inflammatory_f virus_f
2945.900000    936.000000 746.000000 4.000000    49411145.705694 3155045.373626 1033.142119
2946.900000    935.000000 747.000000 4.000000    49411145.705694 3158036.832716 982.631935
2947.900000    936.000000 747.000000 4.000000    49411145.705694 3160910.548590 934.591188
2948.900000    936.000000 747.000000 4.000000    49411145.705694 3162864.085744 888.899147
2949.900000    936.000000 747.000000 4.000000    49411145.705694 3164801.905431 845.440984
2950.900000    936.000000 747.000000 4.000000    49411145.705694 3166995.307408 804.107484
2951.900000    936.000000 747.000000 4.000000    49411145.705694 3169150.626828 764.794774
2952.900000    936.000000 747.000000 4.000000    49411145.705694 3171722.002317 727.404057
2953.900000    936.000000 747.000000 4.000000    49411145.705694 3172367.642757 691.841368
2954.900000    936.000000 747.000000 4.000000    49411145.705694 3174507.676042 658.017334
2955.900000    936.000000 747.000000 4.000000    49411145.705694 3175414.275627 625.846952
2956.900000    935.000000 748.000000 4.000000    49411145.705694 3176004.005337 595.249376
2957.900000    934.000000 749.000000 4.000000    49411145.705694 3177695.487265 566.147712
2958.900000    932.000000 751.000000 4.000000    49411145.705694 3179422.110523 538.468824
2959.900000    932.000000 751.000000 4.000000    49411145.705694 3181190.225644 512.143154
2960.900000    932.000000 752.000000 4.000000    49411145.705694 3182991.093121 487.104542
2961.900000    933.000000 752.000000 4.000000    49411145.705694 3184682.319422 463.290064
2962.900000    933.000000 752.000000 4.000000    49411145.705694 3186838.057234 440.639873
2963.900000    933.000000 752.000000 4.000000    49411145.705694 3187797.599108 419.097047
2964.900000    934.000000 752.000000 4.000000    49411145.705694 3188813.493500 398.607447
2965.900000    934.000000 752.000000 4.000000    49411145.705694 3190251.728859 379.119581
2966.900000    934.000000 752.000000 4.000000    49411145.705694 3191022.872443 360.584475
2967.900000    934.000000 751.000000 4.000000    49411145.705694 3191716.812252 342.955547
2968.900000    934.000000 751.000000 4.000000    49411145.705694 3191821.788722 326.188495
2969.900000    934.000000 751.000000 4.000000    49411145.705694 3192049.631180 310.241182
2970.900000    933.000000 752.000000 4.000000    49411145.705694 3193326.185699 295.073531
2971.900000    933.000000 752.000000 4.000000    49411145.705694 3194473.557980 280.647424
2972.900000    928.000000 757.000000 4.000000    49411145.705694 3196045.526029 759.464046
2973.900000    929.000000 757.000000 4.000000    49411145.705694 3198046.351290 722.333948
2974.900000    929.000000 757.000000 4.000000    49411145.705694 3200489.167626 687.019135
2975.900000    929.000000 757.000000 4.000000    49411145.705694 3202759.866255 653.430859
2976.900000    929.000000 757.000000 4.000000    49411145.705694 3204715.513442 621.484710
2977.900000    929.000000 757.000000 4.000000    49411145.705694 3206917.802687 591.100404
2978.900000    925.000000 762.000000 4.000000    49411145.705694 3210355.413591 1054.739019
2979.900000    922.000000 764.000000 4.000000    49411145.705694 3213990.402961 1003.172966
2980.900000    922.000000 764.000000 4.000000    49411145.705694 3217884.173995 954.127971
2981.900000    923.000000 764.000000 4.000000    49411145.705694 3220613.139147 907.480779
2982.900000    922.000000 765.000000 4.000000    49411145.705694 3224077.471655 863.114162
2983.900000    921.000000 767.000000 4.000000    49411145.705694 3227359.644978 1313.454061
2984.900000    921.000000 764.000000 4.000000    49411145.705694 3230103.183184 1249.239463
2985.900000    921.000000 764.000000 4.000000    49411145.705694 3231929.443548 1188.164309
2986.900000    919.000000 766.000000 4.000000    49411145.705694 3234298.151260 1130.075111
2987.900000    919.000000 766.000000 4.000000    49411145.705694 3236535.586716 1074.825886
2988.900000    917.000000 767.000000 4.000000    49411145.705694 3239577.491332 1022.277789
2989.900000    916.000000 768.000000 4.000000    49411145.705694 3242498.992556 972.298761
2990.900000    916.000000 768.000000 4.000000    49411145.705694 3244921.934534 924.763201
2991.900000    915.000000 769.000000 4.000000    49411145.705694 3247682.088772 879.551649
2992.900000    915.000000 770.000000 4.000000    49411145.705694 3249610.268967 1316.897006
2993.900000    915.000000 770.000000 4.000000    49411145.705694 3251334.304061 1252.514083
2994.900000    915.000000 770.000000 4.000000    49411145.705694 3254111.706614 1191.278833
2995.900000    914.000000 771.000000 4.000000    49411145.705694 3255790.851999 1133.037366
2996.900000    914.000000 771.000000 4.000000    49411145.705694 3257113.095304 1077.643317
2997.900000    914.000000 771.000000 4.000000    49411145.705694 3258448.984629 1024.957476
2998.900000    914.000000 771.000000 4.000000    49411145.705694 3259762.753113 974.847438
2999.900000    914.000000 771.000000 4.000000    49411145.705694 3261547.554520 927.187274
3000.900000    915.000000 771.000000 4.000000    49411145.705694 3263482.903884 881.857210
3001.900000    915.000000 771.000000 4.000000    49411145.705694 3264636.077092 838.743326
3002.900000    912.000000 774.000000 4.000000    49411145.705694 3266050.677162 797.737274
3003.900000    912.000000 774.000000 4.000000    49411145.705694 3268389.018463 758.736003
3004.900000    912.000000 774.000000 4.000000    49411145.705694 3269545.065418 721.641498
3005.900000    912.000000 772.000000 4.000000    49411145.705694 3270339.221351 686.360540
3006.900000    912.000000 772.000000 4.000000    49411145.705694 3272254.186137 652.804462
3007.900000    911.000000 773.000000 4.000000    49411145.705694 3273623.356654 620.888937
3008.900000    911.000000 773.000000 4.000000    49411145.705694 3275957.388343 590.533758
3009.900000    912.000000 773.000000 4.000000    49411145.705694 3276784.196729 561.662640
3010.900000    912.000000 773.000000 4.000000    49411145.705694 3278555.868721 534.203027
3011.900000    912.000000 773.000000 4.000000    49411145.705694 3280719.123010 508.085910
3012.900000    909.000000 776.000000 4.000000    49411145.705694 3282136.779220 483.245657
3013.900000    909.000000 776.000000 4.000000    49411145.705694 3284893.653456 459.619839
3014.900000    909.000000 776.000000 4.000000    49411145.705694 3286687.461140 437.149085
3015.900000    910.000000 775.000000 4.000000    49411145.705694 3289176.523741 415.776924
3016.900000    910.000000 775.000000 4.000000    49411145.705694 3291082.002045 395.449644
3017.900000    911.000000 775.000000 4.000000    49411145.705694 3291562.513835 376.116163
3018.900000    911.000000 775.000000 4.000000    49411145.705694 3293074.539070 357.727893
3019.900000    911.000000 775.000000 4.000000    49411145.705694 3293267.366714 340.238623
3020.900000    911.000000 775.000000 4.000000    49411145.705694 3294207.385340 323.604401
3021.900000    911.000000 775.000000 4.000000    49411145.705694 3294813.142007 307.783424
3022.900000    911.000000 773.000000 4.000000    49411145.705694 3295174.955156 292.735932
3023.900000    909.000000 775.000000 4.000000    49411145.705694 3294406.621856 278.424111
3024.900000    909.000000 775.000000 4.000000    49411145.705694 3295112.276610 264.811992
3025.900000    908.000000 776.000000 4.000000    49411145.705694 3296111.458158 251.865369
3026.900000    907.000000 775.000000 4.000000    49411145.705694 3296462.551868 239.551704
3027.900000    905.000000 777.000000 4.000000    49411145.705694 3298160.085828 227.840052
3028.900000    905.000000 777.000000 4.000000    49411145.705694 3298849.103105 216.700982
3029.900000    904.000000 778.000000 4.000000    49411145.705694 3300378.615636 206.106499
3030.900000    903.000000 779.000000 4.000000    49411145.705694 3302704.629136 196.029979
3031.900000    903.000000 779.000000 4.000000    49411145.705694 3303802.642873 186.446099
3032.900000    904.000000 779.000000 4.000000    49411145.705694 3305497.774671 177.330773
3033.900000    904.000000 779.000000 4.000000    49411145.705694 3307610.195758 168.661095
3034.900000    904.000000 779.000000 4.000000    49411145.705694 3307854.853462 160.415276
3035.900000    903.000000 780.000000 4.000000    49411145.705694 3309522.155750 152.572594
3036.900000    903.000000 780.000000 4.000000    49411145.705694 3310464.520239 145.113340
3037.900000    903.000000 780.000000 4.000000    49411145.705694 3311677.412859 138.018768
3038.900000    903.000000 780.000000 4.000000    49411145.705694 3313028.610287 131.271048
3039.900000    903.000000 780.000000 4.000000    49411145.705694 3315340.744574 124.853224
3040.900000    903.000000 780.000000 4.000000    49411145.705694 3317219.489185 118.749166
3041.900000    903.000000 780.000000 4.000000    49411145.705694 3318838.415006 112.943535
3042.900000    903.000000 780.000000 4.000000    49411145.705694 3320345.820781 107.421740
3043.900000    903.000000 780.000000 4.000000    49411145.705694 3321957.740397 102.169905
3044.900000    903.000000 780.000000 4.000000    49411145.705694 3323878.637021 97.174832
3045.900000    903.000000 780.000000 4.000000    49411145.705694 3325018.079776 92.423967
3046.900000    903.000000 780.000000 4.000000    49411145.705694 3325749.078753 87.905371
3047.900000    902.000000 781.000000 4.000000    49411145.705694 3326785.732552 83.607689
3048.900000    902.000000 781.000000 4.000000    49411145.705694 3326601.206191 79.520120
3049.900000    902.000000 781.000000 4.000000    49411145.705694 3327907.687796 75.632392
3050.900000    902.000000 781.000000 4.000000    49411145.705694 3328359.893201 71.934734
3051.900000    902.000000 781.000000 4.000000    49411145.705694 3328913.096576 68.417854
3052.900000    902.000000 781.000000 4.000000    49411145.705694 3328822.794697 65.072914
3053.900000    902.000000 781.000000 4.000000    49411145.705694 3329171.099794 61.891508
3054.900000    902.000000 781.000000 4.000000    49411145.705694 3328896.970258 58.865640
3055.900000    902.000000 781.000000 4.000000    49411145.705694 3329447.361370 55.987707
3056.900000    902.000000 781.000000 4.000000    49411145.705694 3329535.673874 53.250475
3057.900000    901.000000 782.000000 4.000000    49411145.705694 3329988.979250 50.647066
3058.900000    901.000000 782.000000 4.000000    49411145.705694 3330547.472753 48.170938
3059.900000    901.000000 782.000000 4.000000    49411145.705694 3329684.680464 45.815867
3060.900000    902.000000 781.000000 4.000000    49411145.705694 3330074.284816 43.575935
3061.900000    902.000000 781.000000 4.000000    49411145.705694 3330066.785084 41.445513
3062.900000    902.000000 781.000000 4.000000    49411145.705694 3330196.920585 39.419248
3063.900000    902.000000 781.000000 4.000000    49411145.705694 3330614.155972 37.492046
3064.900000    902.000000 781.000000 4.000000    49411145.705694 3330212.529322 35.659065
3065.900000    902.000000 781.000000 4.000000    49411145.705694 3331250.932202 33.915698
3066.900000    902.000000 781.000000 4.000000    49411145.705694 3331218.585173 32.257564
3067.900000    902.000000 781.000000 4.000000    49411145.705694 3330826.215851 30.680496
3068.900000    901.000000 782.000000 4.000000    49411145.705694 3331698.796797 29.180530
3069.900000    901.000000 782.000000 4.000000    49411145.705694 3332383.997081 27.753898
3070.900000    901.000000 782.000000 4.000000    49411145.705694 3333047.223905 26.397013
3071.900000    902.000000 782.000000 4.000000    49411145.705694 3332697.063524 25.106467
3072.900000    902.000000 782.000000 4.000000    49411145.705694 3333140.080273 23.879015
3073.900000    902.000000 782.000000 4.000000    49411145.705694 3333242.772813 22.711573
3074.900000    901.000000 783.000000 4.000000    49411145.705694 3333835.015587 21.601207
3075.900000    901.000000 783.000000 4.000000    49411145.705694 3334357.684858 20.545127
3076.900000    902.000000 783.000000 4.000000    49411145.705694 3334622.427046 19.540678
3077.900000    904.000000 783.000000 4.000000    49411145.705694 3335006.109183 18.585337
3078.900000    904.000000 783.000000 4.000000    49411145.705694 3336172.520553 17.676702
3079.900000    904.000000 783.000000 4.000000    49411145.705694 3336359.821725 16.812491
3080.900000    904.000000 783.000000 4.000000    49411145.705694 3336635.813563 15.990530
3081.900000    905.000000 783.000000 4.000000    49411145.705694 3336277.904628 15.208755
3082.900000    906.000000 783.000000 4.000000    49411145.705694 3335873.237804 14.465201
3083.900000    906.000000 783.000000 4.000000    49411145.705694 3336494.539142 13.757999
3084.900000    905.000000 784.000000 4.000000    49411145.705694 3337483.779737 13.085373
3085.900000    906.000000 784.000000 4.000000    49411145.705694 3337703.020868 12.445631
3086.900000    909.000000 784.000000 4.000000    49411145.705694 3339076.570474 11.837165
3087.900000    909.000000 784.000000 4.000000    49411145.705694 3340729.144989 11.258448
3088.900000    909.000000 784.000000 4.000000    49411145.705694 3341059.483652 10.708024
3089.900000    906.000000 788.000000 4.000000    49411145.705694 3342422.655783 507.684510
3090.900000    905.000000 789.000000 4.000000    49411145.705694 3345106.547020 482.863880
3091.900000    904.000000 790.000000 4.000000    49411145.705694 3346880.382530 459.256728
3092.900000    903.000000 791.000000 4.000000    49411145.705694 3349730.193130 436.803727
